date-time,OR.PA,AIR.PA,AI.PA,ALO.PA,MT.AS,ATO.PA,CS.PA,BNP.PA,EN.PA,CAP.PA,CA.PA,ACA.PA,BN.PA,DSY.PA,ENGI.PA,EL.PA,RMS.PA,KER.PA,LR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,STLA.PA,SW.PA,TEP.PA,HO.PA,TTE.PA,URW.AS,VIE.PA,VIV.PA,WLN.PA,FR.PA
2025-04-16 11:16:00+00:00,341.2,138.96,174.26,19.69,23.63,,,71.03,37.42,127.9,13.33,16.18,73.42,33.17,18.61,249.2,2335.0,162.08,93.28,485.25,29.82,12.43,,83.68,43.75,212.9,88.3,90.97,204.25,39.63,,,91.58,255.8,51.31,,30.67,2.46,5.41,7.96
2025-04-16 11:18:00+00:00,341.5,139.08,174.32,19.69,23.64,0.0,38.93,71.05,37.42,127.85,13.34,16.18,73.46,33.16,18.61,249.1,2335.0,161.94,93.26,485.15,29.84,12.43,92.18,83.72,43.78,212.8,88.3,91.02,204.25,39.63,,,91.62,,51.34,,30.69,,5.41,
2025-04-16 11:20:00+00:00,341.65,139.02,174.24,,23.62,,38.91,71.02,37.4,127.8,13.33,16.17,73.5,33.17,18.61,249.2,2335.0,162.08,93.2,485.4,29.85,12.44,92.18,83.7,43.75,212.9,88.2,91.07,204.15,39.63,,,91.58,255.9,51.3,,30.67,2.46,5.39,7.96
2025-04-16 11:22:00+00:00,341.75,139.0,174.26,19.7,,,38.9,71.01,,127.95,13.32,16.17,73.52,33.17,18.6,249.2,2336.0,162.22,93.26,485.35,29.86,12.43,92.26,83.7,,212.8,88.26,91.01,204.3,39.58,,,91.58,256.0,51.29,,30.69,2.46,5.39,7.98
2025-04-16 11:24:00+00:00,342.25,139.04,174.3,19.69,23.63,0.0,38.91,71.04,37.4,128.0,13.32,16.17,73.58,33.17,18.61,249.2,2337.0,162.18,93.3,485.55,29.87,12.43,92.26,83.74,,212.9,88.3,91.07,204.5,39.62,,,91.56,255.9,51.3,,30.71,,5.39,7.96
2025-04-16 11:26:00+00:00,342.1,139.08,174.38,19.69,23.63,0.0,38.96,71.08,37.44,128.05,13.33,16.18,73.54,33.23,18.61,249.4,2337.0,162.22,93.28,485.3,29.88,12.44,92.22,83.82,43.83,213.0,88.34,91.09,204.55,39.64,,55.35,91.62,256.0,51.3,,30.72,2.46,5.39,7.96
2025-04-16 11:28:00+00:00,341.85,139.04,174.34,19.71,23.63,0.0,38.95,71.07,37.42,128.1,13.33,16.17,73.52,33.24,18.61,249.2,2337.0,162.2,93.28,485.15,29.89,12.44,,83.78,43.8,213.0,88.32,91.08,204.55,39.65,,55.35,,256.0,51.26,,30.71,2.46,5.39,7.97
2025-04-16 11:30:00+00:00,341.95,139.06,174.34,19.71,23.64,0.0,38.93,71.04,37.44,127.95,13.32,16.18,73.5,33.23,18.61,249.2,2336.0,162.14,93.32,485.25,29.89,12.43,92.14,83.78,43.82,213.0,88.3,91.02,204.55,39.64,,55.45,91.58,256.0,51.22,,30.7,2.46,,7.95
2025-04-16 11:32:00+00:00,342.1,139.0,174.34,19.72,23.64,0.0,38.94,71.02,37.41,127.9,13.31,16.17,73.5,33.19,18.6,249.1,2337.0,162.1,93.32,485.45,29.87,12.42,92.2,83.74,43.82,213.0,88.3,91.02,204.7,39.63,,,91.16,256.0,51.2,,30.71,2.46,,7.94
2025-04-16 11:34:00+00:00,,,174.4,,,,,71.03,,,,16.17,,,,,2337.0,,,,,,,,,213.0,,91.05,204.5,,,,,256.1,,,,,,
2025-04-16 11:36:00+00:00,342.0,138.96,174.38,19.7,23.63,0.0,38.94,71.04,,127.7,13.31,16.17,73.44,33.11,18.59,249.2,2337.0,162.0,93.24,485.05,29.84,12.41,92.18,83.74,43.78,213.0,88.16,91.09,204.3,39.59,,,91.28,256.4,51.24,,30.69,2.46,5.38,7.94
2025-04-16 11:38:00+00:00,341.95,138.9,174.38,19.69,23.63,0.0,38.94,71.05,37.37,127.65,13.31,16.16,73.48,33.14,18.58,249.3,2337.0,161.94,93.24,484.55,29.83,12.43,92.14,83.74,43.77,212.9,88.16,91.11,204.2,39.57,,55.45,91.18,256.3,51.25,,,,5.39,7.94
2025-04-16 11:40:00+00:00,342.15,139.0,174.46,19.7,,0.0,38.94,71.04,37.39,127.7,13.31,,73.48,33.16,18.59,249.3,2337.0,161.9,93.3,484.3,29.81,12.42,92.18,83.84,43.76,212.9,88.18,91.12,204.25,39.56,,,,256.4,51.28,,30.69,2.46,5.39,7.95
2025-04-16 11:42:00+00:00,341.85,139.02,174.42,19.7,23.66,0.0,38.96,71.03,37.39,127.75,,16.17,73.5,33.18,18.59,249.3,2337.0,161.86,93.4,483.9,29.85,12.43,92.14,83.94,43.83,213.0,88.26,91.15,204.5,39.56,,55.5,91.2,256.5,51.31,,30.69,2.46,,7.96
2025-04-16 11:44:00+00:00,341.85,139.02,174.48,19.69,23.64,0.0,38.96,71.02,37.39,127.75,13.31,,73.48,33.18,,249.4,2337.0,161.82,93.42,484.0,29.86,12.42,92.16,83.9,43.79,213.0,88.28,91.15,204.45,39.56,,55.4,91.2,,51.33,,30.7,2.46,5.39,7.95
2025-04-16 11:46:00+00:00,341.6,138.98,174.4,19.69,23.64,,38.97,71.01,37.38,127.7,13.31,16.16,,33.18,18.59,249.4,2338.5,161.82,93.4,483.95,29.87,12.42,92.1,83.88,43.81,212.9,88.3,91.11,204.4,39.56,,55.4,91.2,256.5,51.33,,30.69,2.46,5.38,7.95
2025-04-16 11:48:00+00:00,341.65,139.0,174.44,19.69,23.64,,38.98,71.06,37.39,127.7,13.31,16.16,73.52,33.18,18.59,249.5,2339.0,161.74,93.4,484.05,29.86,,92.18,83.86,43.79,212.9,88.32,91.17,204.4,39.58,,55.45,,256.6,51.38,,30.67,,5.39,7.95
2025-04-16 11:50:00+00:00,341.55,138.96,174.4,19.71,23.65,0.0,38.98,71.1,37.41,127.65,13.31,16.17,73.5,33.15,18.58,249.2,2338.0,161.64,93.38,483.85,29.86,12.42,92.18,83.8,43.84,212.8,88.34,91.17,204.25,39.64,,55.4,91.18,256.5,51.35,,30.7,,5.39,7.96
2025-04-16 11:52:00+00:00,341.7,138.94,174.36,19.71,23.67,0.0,38.98,71.05,37.38,127.45,13.31,16.17,73.5,33.13,18.58,,2338.0,161.62,93.36,483.55,29.86,12.43,92.14,83.7,43.82,212.9,88.38,91.14,204.25,39.59,,,91.2,256.5,51.38,,30.66,2.46,5.4,7.96
2025-04-16 11:54:00+00:00,341.7,138.98,174.42,,23.68,,38.98,71.07,37.39,127.6,13.3,16.17,73.54,33.14,18.57,249.3,2339.0,161.64,93.4,483.5,29.88,12.43,92.16,83.78,43.85,212.9,88.46,91.16,204.1,39.6,,,91.26,256.6,51.4,,30.68,,,7.96
2025-04-16 11:56:00+00:00,341.65,138.92,174.46,19.7,23.68,,39.01,71.14,37.4,127.65,13.31,16.17,73.54,33.16,18.57,249.3,,161.56,93.38,483.2,29.89,12.43,92.16,83.78,43.85,212.75,88.44,91.12,204.0,39.62,,55.4,91.24,256.5,51.42,,30.68,,5.4,7.96
2025-04-16 11:58:00+00:00,341.85,138.98,174.64,19.72,23.68,0.0,39.02,71.07,37.39,127.7,13.31,16.17,73.56,33.16,18.58,249.4,2340.0,161.7,93.44,483.45,29.86,12.43,92.24,83.76,43.84,212.8,88.46,91.18,204.0,39.63,,,91.28,256.7,51.42,,30.66,,5.39,
2025-04-16 12:00:00+00:00,341.95,138.96,174.8,19.73,23.68,,39.04,71.08,37.41,127.8,13.31,16.17,73.54,33.16,18.57,249.4,2340.0,161.7,93.4,483.55,29.84,12.43,92.32,83.82,43.85,212.9,88.5,91.2,203.95,39.61,,55.4,91.28,256.6,51.41,,30.63,2.46,5.39,7.96
2025-04-16 12:02:00+00:00,341.8,139.08,174.8,19.73,23.69,0.0,39.05,71.13,37.42,127.85,,,73.54,,18.58,249.3,2340.0,161.72,93.38,483.75,29.85,12.44,92.32,83.8,43.87,213.0,88.5,91.2,204.15,39.65,,,91.24,256.9,51.45,,30.62,,5.39,
2025-04-16 12:04:00+00:00,341.9,139.16,174.84,19.74,23.68,0.0,39.05,71.1,37.42,127.9,13.31,16.18,73.58,33.19,18.58,249.6,2341.0,161.82,93.44,483.95,,12.44,92.39,83.82,43.88,213.1,88.58,91.23,204.4,39.64,,,,257.2,51.46,,30.63,,5.37,7.96
2025-04-16 12:06:00+00:00,341.7,139.16,174.82,19.75,23.68,,39.05,71.11,37.45,127.85,13.31,16.18,73.56,33.15,18.58,249.6,2340.0,161.76,93.46,483.95,29.88,12.44,92.38,83.94,,213.2,88.58,91.2,204.4,39.65,,,,257.3,51.47,,30.66,,5.38,7.96
2025-04-16 12:08:00+00:00,342.4,139.38,174.98,19.75,23.7,,39.08,71.18,37.46,128.1,13.32,16.19,73.64,33.18,18.58,250.1,2345.0,162.26,93.5,484.9,29.92,12.44,92.5,84.08,43.96,213.3,88.72,91.26,204.6,39.68,,,91.28,257.0,51.54,,30.69,2.46,5.38,7.98
2025-04-16 12:10:00+00:00,342.35,139.36,174.88,,23.69,0.0,39.1,71.23,37.46,128.05,13.32,16.2,73.66,33.17,18.59,249.8,2342.0,162.06,93.52,484.8,29.93,12.44,92.46,84.04,43.93,213.2,88.7,91.24,204.5,39.71,,55.6,91.26,257.0,51.54,,30.71,,5.38,7.96
2025-04-16 12:12:00+00:00,342.3,139.24,174.9,19.75,23.68,0.0,39.09,71.16,37.47,128.05,13.32,16.19,73.66,33.18,18.6,249.8,2343.0,162.2,93.52,485.4,29.93,12.44,92.52,84.06,43.95,213.3,88.72,91.18,204.5,39.66,,,91.28,257.0,51.52,,30.73,,5.38,7.96
2025-04-16 12:14:00+00:00,342.15,139.18,174.86,,,,39.09,71.13,37.45,128.05,13.32,16.19,73.68,33.19,18.59,249.9,2342.0,162.08,93.52,485.15,29.91,12.44,92.5,83.96,43.91,213.35,88.72,91.13,204.65,39.64,,55.55,91.24,257.1,51.54,,,,5.39,7.96
2025-04-16 12:16:00+00:00,341.9,139.22,174.8,19.74,23.69,0.0,39.07,71.14,37.43,128.05,13.32,16.19,73.64,33.21,18.59,249.7,2341.0,162.0,93.5,484.55,29.93,12.44,92.46,83.92,43.97,213.4,88.76,91.07,204.6,39.65,,,91.22,257.1,51.55,,30.7,2.46,5.37,
2025-04-16 12:18:00+00:00,341.45,139.1,174.68,19.73,23.68,0.0,39.06,71.11,37.44,128.0,13.3,16.17,73.64,33.19,18.59,249.5,2339.0,162.04,93.42,483.95,29.9,12.44,92.36,83.9,43.99,213.1,88.74,91.0,204.3,39.63,,,91.2,257.1,51.54,,30.71,,5.37,
2025-04-16 12:20:00+00:00,341.35,139.14,174.72,19.72,23.68,,39.04,71.12,37.46,127.95,13.31,16.17,73.62,33.19,18.59,249.5,2339.0,161.86,93.42,483.7,29.91,12.44,92.34,83.88,43.94,213.2,88.56,91.06,204.15,39.64,,55.45,91.2,256.9,51.52,,30.71,2.46,5.37,7.98
2025-04-16 12:22:00+00:00,341.35,139.12,174.76,19.73,23.7,0.0,39.04,71.12,37.46,128.05,13.31,16.17,,33.2,18.6,249.6,2341.0,161.92,93.44,484.35,29.91,,92.4,83.96,43.99,213.2,88.7,91.11,204.45,39.66,,55.45,91.26,256.7,51.56,,30.71,2.46,5.38,7.99
2025-04-16 12:24:00+00:00,341.2,139.2,174.78,19.73,,0.0,39.04,71.12,37.46,128.2,13.31,16.17,73.62,33.21,18.61,249.6,2340.0,161.82,93.52,484.05,29.91,12.44,92.38,83.94,,213.1,88.78,91.1,204.4,39.65,,,91.28,256.75,51.56,,30.72,,5.38,7.99
2025-04-16 12:26:00+00:00,341.1,139.16,174.8,19.73,,0.0,39.05,71.12,37.46,128.25,13.31,16.17,73.68,33.2,18.61,249.5,2340.0,161.9,93.56,484.4,29.91,12.43,92.42,83.92,43.96,213.0,88.76,91.08,204.45,39.66,,,91.3,256.7,51.56,,30.74,2.46,5.38,7.97
2025-04-16 12:28:00+00:00,341.05,139.14,174.7,19.73,23.67,0.0,39.04,71.12,,128.2,13.3,16.18,73.66,33.22,18.61,249.6,2341.0,161.9,93.56,484.1,29.89,12.43,92.46,83.94,,212.6,88.7,91.12,204.38,39.66,,55.45,91.28,256.6,51.54,,30.73,2.46,5.38,7.98
2025-04-16 12:30:00+00:00,340.9,139.22,174.66,19.75,23.68,0.0,39.04,71.04,37.46,128.3,13.3,16.17,73.7,33.22,18.61,249.6,2342.0,161.74,93.54,484.4,29.9,12.43,92.46,83.96,43.94,212.7,88.72,91.18,204.35,39.66,,,91.26,256.7,51.54,,30.73,2.45,,7.97
2025-04-16 12:32:00+00:00,340.9,139.24,174.74,19.75,23.69,0.0,39.07,71.05,37.45,128.3,13.31,16.17,73.68,33.2,18.61,249.6,2341.0,161.66,93.54,484.25,29.9,12.43,92.44,83.92,43.93,212.8,88.78,91.22,204.7,39.65,,55.45,91.28,256.6,51.57,,30.73,,5.38,7.97
2025-04-16 12:34:00+00:00,340.65,139.2,174.62,19.75,23.68,0.0,39.04,71.02,,128.3,13.31,16.17,73.68,33.19,18.61,249.5,2340.0,161.5,93.52,484.0,29.89,12.43,92.32,83.92,43.94,212.8,88.74,91.17,204.55,39.65,,55.45,91.26,256.6,51.58,,30.73,2.45,5.38,
2025-04-16 12:36:00+00:00,341.0,139.2,174.62,19.76,23.69,,39.04,71.01,37.45,128.3,13.32,16.18,73.62,33.21,18.62,249.4,2340.0,161.56,93.54,484.1,29.88,12.42,92.34,83.92,43.96,212.9,88.74,91.17,204.5,39.69,,,91.24,256.6,51.56,,30.73,,5.38,7.97
2025-04-16 12:38:00+00:00,340.3,139.06,174.46,,23.68,0.0,39.02,70.93,37.44,128.25,13.31,16.18,73.58,33.16,18.61,249.0,,161.42,93.44,483.9,29.86,12.42,92.24,83.76,43.96,212.6,88.68,90.99,204.2,39.66,,55.4,91.2,256.4,51.54,,30.72,,5.38,7.98
2025-04-16 12:40:00+00:00,340.25,139.02,174.36,19.75,23.67,,39.01,70.91,37.43,128.2,13.31,16.16,73.5,33.14,18.61,248.6,2337.0,161.14,93.38,483.15,29.85,12.42,92.16,83.7,43.95,212.5,88.64,90.92,204.15,39.65,,55.2,,256.3,51.51,,30.71,2.45,5.38,7.98
2025-04-16 12:42:00+00:00,340.2,138.96,174.32,19.76,,,39.0,70.86,37.43,128.2,13.31,16.16,,33.13,18.61,248.6,2336.0,161.28,93.32,483.55,29.84,12.42,92.16,83.7,43.92,212.3,88.6,90.92,204.05,39.6,,55.2,91.08,255.7,51.47,,30.71,2.45,5.36,7.96
2025-04-16 12:44:00+00:00,340.15,138.88,174.38,19.77,23.66,,38.99,70.85,37.42,128.15,13.31,16.16,73.46,,18.6,248.4,2335.0,161.1,93.34,483.25,29.84,12.42,92.16,83.68,43.92,212.1,88.6,90.98,204.0,39.58,,,91.04,255.4,51.49,,30.73,,5.36,7.96
2025-04-16 12:46:00+00:00,340.0,138.92,174.4,19.78,23.67,0.0,38.99,70.84,37.42,128.2,13.31,16.16,73.48,33.14,18.6,248.2,2336.0,161.2,93.42,483.35,29.86,12.42,92.18,83.68,43.93,212.1,88.6,90.97,204.1,39.59,,55.15,91.06,255.4,51.52,,30.74,2.45,5.36,
2025-04-16 12:48:00+00:00,340.1,139.02,174.42,19.8,,,38.99,70.85,37.41,128.25,,16.16,73.46,33.16,18.6,248.2,2338.0,161.3,93.48,483.75,29.87,,92.12,83.72,43.95,212.2,88.66,90.91,204.2,39.58,,,91.1,255.3,51.52,,30.73,,5.37,7.99
2025-04-16 12:50:00+00:00,340.25,,,,,,,70.8,,128.3,,16.14,,33.16,,,2338.0,,,483.9,,,,,,,,90.89,,39.56,,,,255.1,51.49,,,,5.37,
2025-04-16 12:52:00+00:00,340.0,139.02,174.4,19.83,23.7,0.0,39.0,70.78,37.41,128.35,13.3,16.14,73.38,33.17,18.59,248.0,2339.0,161.24,93.44,483.85,29.86,12.4,92.14,83.62,43.93,212.0,88.66,90.94,204.25,39.54,,,91.1,255.3,51.51,,30.74,,5.37,7.99
2025-04-16 12:54:00+00:00,340.6,139.18,174.48,19.84,23.73,,39.03,70.83,37.42,128.4,13.3,16.15,73.4,33.21,18.59,248.4,2340.0,161.44,93.48,483.95,29.89,,92.22,83.7,43.97,212.4,88.74,90.93,204.3,39.62,,55.15,91.16,255.8,51.57,,30.77,2.45,5.38,7.99
2025-04-16 12:56:00+00:00,340.75,139.36,174.58,19.85,23.71,,39.06,70.87,37.44,128.65,13.29,16.17,73.44,33.22,18.61,248.4,2342.0,161.6,93.46,484.0,29.9,12.4,92.32,83.76,43.98,212.5,88.74,90.98,204.4,39.65,,,91.24,255.7,51.57,,30.8,,5.37,8.0
2025-04-16 12:58:00+00:00,340.65,139.3,174.6,19.8,23.71,0.0,39.03,70.78,37.41,128.6,13.3,16.16,73.44,33.23,18.62,248.4,2341.0,161.56,93.54,483.85,29.89,12.41,92.34,83.7,43.94,212.4,88.64,90.9,204.3,39.58,,55.2,91.26,255.6,51.54,,30.8,2.45,5.37,8.0
2025-04-16 13:00:00+00:00,340.65,139.2,174.44,19.78,23.7,0.0,39.0,70.74,37.41,128.5,13.3,16.14,73.44,33.2,18.6,247.7,2340.0,161.56,93.36,483.75,29.89,12.4,92.28,83.58,43.94,212.3,88.5,90.89,203.85,39.53,,,91.16,255.6,51.45,,30.74,2.45,5.37,8.0
2025-04-16 13:02:00+00:00,340.75,139.06,174.34,19.74,23.68,0.0,38.98,70.7,37.36,128.45,13.3,16.13,73.48,33.19,18.61,247.6,2342.0,161.82,93.26,483.85,29.85,12.4,92.28,83.5,43.87,212.1,88.4,90.89,203.68,39.49,,55.15,91.04,255.0,51.45,,30.72,2.45,5.36,7.99
2025-04-16 13:04:00+00:00,340.75,138.96,174.26,19.76,23.68,0.0,38.98,70.7,37.37,128.35,13.27,,73.5,33.19,18.62,247.6,2341.0,162.0,93.24,484.05,29.84,12.4,92.36,83.52,43.88,212.0,88.36,90.87,203.55,39.48,,,91.06,255.0,51.46,,30.74,2.44,5.37,8.0
2025-04-16 13:06:00+00:00,340.4,138.88,174.14,19.77,23.65,0.0,38.97,70.73,37.36,128.2,13.27,16.13,73.44,33.17,18.62,247.3,2341.0,161.84,93.24,484.1,29.84,12.4,92.38,83.54,43.86,211.9,88.36,90.88,203.65,39.47,,55.1,91.04,254.7,51.44,,30.74,,5.37,8.0
2025-04-16 13:08:00+00:00,340.4,139.0,174.14,19.78,23.66,,38.98,70.71,37.38,,13.27,16.13,73.5,33.18,18.64,247.5,2340.0,161.92,93.3,484.0,29.85,12.41,92.46,83.5,43.89,212.2,88.34,90.91,203.95,39.45,,55.05,91.06,255.0,51.47,,30.74,2.45,5.37,8.0
2025-04-16 13:10:00+00:00,340.55,139.04,174.16,19.78,23.68,,39.0,70.74,37.39,128.15,13.26,16.14,73.52,33.17,18.62,247.5,2342.0,161.74,93.28,484.15,29.85,12.4,92.42,83.58,43.88,212.3,88.34,90.9,203.85,39.48,,55.1,91.1,255.1,51.48,,30.75,,,8.0
2025-04-16 13:12:00+00:00,340.65,139.18,174.12,19.75,23.65,,38.99,70.72,37.36,128.15,13.24,16.12,73.52,,18.62,247.4,2343.0,161.54,93.26,483.8,29.83,12.4,92.34,83.6,,212.4,88.3,90.93,203.9,39.42,,,91.06,255.1,51.47,,30.75,2.45,5.37,8.01
2025-04-16 13:14:00+00:00,340.5,139.14,174.08,19.73,,0.0,38.96,70.68,37.38,128.1,,16.12,73.5,33.13,18.62,247.3,2342.0,161.42,93.2,483.9,29.82,12.4,92.26,83.56,43.87,212.1,88.26,90.9,203.65,39.4,,,91.02,255.1,51.47,,30.75,2.45,5.37,8.01
2025-04-16 13:16:00+00:00,340.05,139.02,174.06,19.73,23.63,,38.95,70.65,37.37,128.05,13.23,16.12,73.46,33.12,18.62,247.1,2341.0,161.32,93.2,483.8,29.82,12.41,92.14,83.48,43.84,212.1,88.28,90.89,203.75,39.41,,55.1,90.98,255.0,51.44,,30.73,,5.36,8.01
2025-04-16 13:18:00+00:00,340.25,139.08,174.06,19.73,23.62,,38.96,70.65,37.37,127.8,13.23,16.11,73.5,33.13,18.62,247.0,2342.0,161.34,93.2,483.65,29.81,12.4,,83.5,,212.2,88.28,90.91,203.7,39.44,,55.1,90.9,255.2,51.45,,30.73,2.45,5.34,7.99
2025-04-16 13:20:00+00:00,340.25,139.1,174.02,19.73,23.61,0.0,38.97,70.65,37.37,127.85,13.22,16.11,73.48,33.12,18.62,246.9,2341.0,161.24,93.2,483.35,29.82,12.41,92.08,83.46,,212.2,88.24,90.87,203.75,39.44,,,90.94,255.2,51.42,,30.72,2.45,5.36,8.0
2025-04-16 13:22:00+00:00,339.8,139.02,173.96,19.75,23.6,,38.96,70.61,37.4,127.85,13.23,16.11,73.48,33.12,18.62,246.8,2338.0,161.14,93.16,482.9,29.8,12.41,92.08,83.52,43.83,211.9,88.2,90.79,203.4,39.44,,,90.96,254.9,51.41,,30.71,,5.35,7.97
2025-04-16 13:24:00+00:00,340.15,139.16,174.04,19.74,23.61,0.0,38.96,70.63,37.39,127.75,13.21,16.12,73.52,33.15,18.64,247.2,2341.0,161.1,93.16,483.35,29.81,12.41,92.1,83.6,43.82,212.1,88.28,90.87,203.55,39.45,,55.1,90.92,254.9,51.42,,30.73,,5.35,7.97
2025-04-16 13:26:00+00:00,340.2,139.2,174.04,19.75,23.61,0.0,38.97,70.63,37.39,127.65,13.24,16.13,73.52,33.16,18.65,247.0,2342.0,161.24,93.18,483.45,29.81,12.41,92.08,83.6,43.81,212.3,88.26,90.89,203.45,39.43,,,91.0,255.2,51.42,,30.73,2.46,5.36,7.97
2025-04-16 13:28:00+00:00,340.2,139.3,174.16,19.75,23.6,0.0,38.97,70.65,37.4,127.75,13.24,16.14,73.52,33.18,18.65,247.1,2342.0,161.16,93.22,483.3,29.79,12.41,91.92,83.64,43.82,212.4,88.3,90.87,203.55,39.46,,,91.04,255.4,51.39,,30.73,2.46,5.36,7.97
2025-04-16 13:30:00+00:00,340.6,139.3,174.22,19.76,23.67,,38.98,70.67,37.41,127.95,13.22,16.14,73.54,33.2,18.66,247.4,2347.0,161.66,93.3,484.1,29.82,12.41,92.04,83.74,43.87,212.5,88.36,90.85,203.7,39.44,,55.05,91.14,255.8,51.43,,30.73,,5.37,7.98
2025-04-16 13:32:00+00:00,340.35,139.38,174.14,19.81,23.69,,38.98,70.7,37.41,127.9,13.19,16.14,73.42,33.18,18.65,247.3,2348.0,162.0,93.32,484.6,29.82,12.41,91.92,83.72,43.94,212.5,88.42,90.62,203.8,39.5,,,91.22,255.5,51.43,,30.73,,5.38,7.99
2025-04-16 13:34:00+00:00,340.15,139.46,174.26,19.81,23.74,,39.01,70.74,37.42,128.0,13.22,16.14,73.46,33.17,18.67,247.1,2350.0,162.02,93.3,484.95,29.82,12.42,91.9,83.86,43.92,212.8,88.42,90.67,203.7,39.52,,55.1,91.24,255.9,51.48,,30.77,2.46,5.4,8.0
2025-04-16 13:36:00+00:00,340.25,139.74,174.4,19.85,23.77,0.0,39.03,70.85,37.42,128.3,13.23,16.16,73.42,33.23,18.64,247.3,2352.0,162.3,93.42,484.85,29.85,12.41,92.0,84.02,44.01,213.0,88.68,90.55,204.35,39.59,,55.15,91.4,256.1,51.52,,30.77,,5.41,8.01
2025-04-16 13:38:00+00:00,340.5,139.84,174.44,19.86,23.72,0.0,39.05,70.94,37.43,128.3,13.22,16.16,73.48,33.23,18.65,247.6,2352.0,162.36,93.38,484.95,29.85,12.4,92.04,83.96,43.97,213.0,88.7,90.5,204.25,39.6,,55.15,91.28,256.5,51.52,,30.77,2.47,5.4,8.0
2025-04-16 13:40:00+00:00,340.6,139.76,174.5,19.92,23.8,,39.06,71.0,37.45,128.5,13.2,16.17,73.46,33.27,18.65,247.4,2353.0,162.58,93.46,485.15,29.87,12.41,92.02,84.02,44.03,213.1,88.8,90.43,204.4,39.63,,55.2,91.32,256.4,51.52,,30.77,2.47,5.41,8.01
2025-04-16 13:42:00+00:00,340.45,139.84,174.46,19.91,23.79,0.0,39.06,71.0,37.46,128.25,13.21,16.17,73.48,33.27,18.65,247.4,2351.0,162.42,93.38,484.85,29.87,,91.94,84.0,44.01,213.2,88.72,90.31,204.25,39.62,,55.2,91.28,256.7,51.53,,30.77,2.47,5.41,8.01
2025-04-16 13:44:00+00:00,340.1,139.7,174.44,19.89,23.78,0.0,39.08,71.0,37.46,128.05,13.2,16.17,73.6,33.24,18.67,247.2,2348.0,161.94,93.32,483.9,29.84,12.43,91.98,83.88,44.02,213.1,88.68,90.24,203.85,39.6,,,,256.5,51.54,,30.79,2.46,5.4,7.99
2025-04-16 13:46:00+00:00,339.9,139.7,174.42,,23.76,0.0,39.07,70.98,37.45,128.05,13.2,16.16,73.56,33.24,18.66,247.3,2349.0,161.82,93.32,484.15,29.84,12.43,91.94,83.86,44.0,213.0,88.64,90.11,203.95,39.58,,55.15,91.22,256.5,51.52,,30.8,2.46,5.39,7.99
2025-04-16 13:48:00+00:00,340.0,139.74,174.3,19.9,23.78,,39.06,70.95,37.45,128.1,13.2,16.16,73.54,33.23,18.67,247.4,2350.0,161.82,93.42,484.25,29.83,12.43,91.96,83.86,44.01,213.2,88.72,90.11,204.2,39.61,,55.25,91.26,256.6,51.55,,30.82,2.46,5.39,7.98
2025-04-16 13:50:00+00:00,340.25,139.56,174.34,19.86,23.78,0.0,39.05,70.85,37.45,128.0,13.2,16.16,73.6,33.23,18.67,247.4,2349.0,161.52,93.3,483.4,29.8,12.44,91.96,83.8,43.99,213.0,88.58,90.04,204.05,39.56,,55.25,91.18,256.6,51.53,,30.81,2.47,5.39,7.98
2025-04-16 13:52:00+00:00,340.2,139.44,174.3,19.83,23.72,,39.03,70.76,37.45,127.8,13.2,16.16,73.62,33.22,18.68,247.4,2348.0,161.48,93.32,483.9,29.81,12.45,92.04,83.78,43.98,213.0,88.54,89.89,203.95,39.54,,55.25,91.16,256.5,51.47,,30.82,2.46,5.37,7.96
2025-04-16 13:54:00+00:00,339.95,139.44,174.24,19.83,23.7,0.0,39.01,70.71,37.46,127.75,13.2,16.16,73.6,33.22,18.69,247.3,2348.0,161.56,93.34,483.7,29.8,12.45,91.98,83.8,43.97,212.9,88.54,89.75,204.05,39.52,,55.25,91.16,256.6,51.4,,30.82,2.46,,7.96
2025-04-16 13:56:00+00:00,340.05,139.54,174.3,19.82,23.75,0.0,39.02,70.74,37.46,127.95,13.21,16.16,73.66,33.26,18.69,247.7,2350.0,161.98,93.38,484.9,29.81,12.45,92.08,83.88,43.98,213.1,88.64,89.96,204.2,39.54,,,91.22,256.6,51.43,,30.81,2.46,5.38,7.96
2025-04-16 13:58:00+00:00,340.15,139.44,174.28,19.78,23.73,0.0,39.0,70.67,37.45,127.8,13.19,16.15,73.66,33.24,18.69,247.6,2350.0,161.82,93.28,484.45,29.78,12.46,92.04,83.76,43.97,212.9,88.66,89.8,204.1,39.51,,55.2,91.18,256.5,51.34,,30.78,,5.38,7.95
2025-04-16 14:00:00+00:00,340.0,139.46,174.18,19.77,23.78,0.0,39.0,70.69,37.41,127.7,,16.14,73.62,33.2,18.72,247.5,2350.0,161.88,93.28,484.1,29.79,12.45,91.96,83.68,43.95,212.8,88.56,89.7,203.85,39.5,,55.2,91.08,256.7,51.38,,30.77,2.46,5.39,7.94
2025-04-16 14:02:00+00:00,340.2,139.4,174.3,19.78,23.81,0.0,39.04,70.69,37.42,127.65,13.21,16.15,73.66,33.22,18.71,247.4,2350.0,161.84,93.26,483.9,29.78,12.45,92.02,83.72,44.0,212.8,88.64,89.78,203.95,39.54,,55.2,91.1,256.3,51.43,,30.77,,5.38,7.93
